Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
633,4422,5/21/2011,Medium,12,313.43,0.02,Regular Air,104.03,25.38,8.99,Scott Cohen,British Columbia,West,Consumer,Furniture,Office Furnishings,"Executive Impressions 13"" Chairman Wall Clock",Small Pack,0.5,5/21/2011
634,4422,5/21/2011,Medium,17,390.11,0.02,Regular Air,-19.92,21.38,8.99,Scott Cohen,British Columbia,West,Consumer,Office Supplies,Pens & Art Supplies,Boston 1730 StandUp Electric Pencil Sharpener,Small Pack,0.59,5/21/2011
679,4741,7/6/2012,Not Specified,40,342.97,0.09,Regular Air,-131.63,8.75,8.54,Anthony O'Donnell,British Columbia,West,Consumer,Furniture,Office Furnishings,"Eldon® 400 Class™ Desk Accessories, Black Carbon",Small Pack,0.43,7/7/2012
693,4835,10/24/2009,Critical,3,9.4,0.04,Regular Air,-7.6,2.52,1.92,Eugene Moren,British Columbia,West,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Letter Slitter,Wrap Bag,0.82,10/24/2009
711,5028,4/16/2012,High,10,79.68,0.06,Regular Air,18.24,7.7,3.68,Art Miller,British Columbia,West,Corporate,Furniture,Office Furnishings,Deflect-O® Glasstique™ Clear Desk Accessories,Wrap Bag,0.52,4/18/2012
717,5095,4/21/2012,High,7,786.675,0.01,Regular Air,-315.03,125.99,8.8,Lauren Leatherbury,British Columbia,West,Corporate,Technology,Telephones and Communication,StarTAC 6500,Small Box,0.59,4/22/2012
736,5317,9/8/2009,Low,38,212.57,0.09,Express Air,9.49,5.34,2.99,Christopher Martinez,British Columbia,West,Small Business,Office Supplies,Binders and Binder Accessories,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Small Box,0.38,9/15/2009
737,5317,9/8/2009,Low,10,1469.48,0.07,Delivery Truck,-263.65,140.98,53.48,Christopher Martinez,British Columbia,West,Small Business,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Jumbo Box,0.65,9/15/2009
738,5317,9/8/2009,Low,25,4279.24,0.06,Regular Air,890.18,205.99,5.26,Christopher Martinez,British Columbia,West,Small Business,Technology,Telephones and Communication,i470,Small Box,0.56,9/15/2009
801,5735,12/10/2009,Medium,10,2665.64,0.1,Delivery Truck,-107.49,280.98,35.67,Art Foster,British Columbia,West,Home Office,Furniture,Tables,Global Adaptabilities™ Conference Tables,Jumbo Box,0.66,12/11/2009
810,5856,11/5/2009,High,42,10307.01,0,Delivery Truck,3025.59,230.98,23.78,Christopher Martinez,British Columbia,West,Small Business,Furniture,Tables,"Bush® Cubix Conference Tables, Fully Assembled",Jumbo Box,0.6,11/7/2009
816,5891,12/28/2012,Medium,2,44.45,0.01,Regular Air,-17.46,20.98,1.49,Art Foster,British Columbia,West,Home Office,Office Supplies,Binders and Binder Accessories,Avery Legal 4-Ring Binder,Small Box,0.35,12/30/2012
875,6274,7/14/2011,Not Specified,22,46.36,0.05,Express Air,-56.73,1.74,4.08,Eugene Moren,British Columbia,West,Home Office,Furniture,Office Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",Small Pack,0.53,7/15/2011
878,6309,6/9/2010,Medium,10,29.79,0.01,Regular Air,3.76,2.88,0.99,Art Miller,British Columbia,West,Corporate,Office Supplies,Labels,Avery 474,Small Box,0.36,6/10/2010
885,6368,2/22/2009,Not Specified,40,19100.45,0,Delivery Truck,6839.95,442.14,14.7,Anthony O'Donnell,British Columbia,West,Corporate,Technology,Office Machines,Okidata ML390 Turbo Dot Matrix Printers,Jumbo Drum,0.56,2/22/2009
961,6978,12/9/2010,High,47,371.95,0.07,Regular Air,-87.4,8.12,2.83,Art Foster,British Columbia,West,Home Office,Technology,Computer Peripherals,"Imation Neon Mac Format Diskettes, 10/Pack",Small Pack,0.77,12/10/2010
1024,7461,1/12/2009,Low,12,4080.3,0.05,Delivery Truck,593.79,350.99,39,Greg Matthias,British Columbia,West,Home Office,Furniture,Chairs & Chairmats,Global Leather Executive Chair,Jumbo Drum,0.55,1/14/2009
1025,7461,1/12/2009,Low,28,260.79,0,Regular Air,111.4,8.74,1.39,Greg Matthias,British Columbia,West,Home Office,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Small Box,0.38,1/16/2009
1026,7461,1/12/2009,Low,44,90.35,0.02,Regular Air,-16.72,1.98,0.7,Greg Matthias,British Columbia,West,Home Office,Office Supplies,Rubber Bands,"Brites Rubber Bands, 1 1/2 oz. Box",Wrap Bag,0.83,1/16/2009
1297,9505,6/7/2012,High,2,316.52,0.03,Regular Air,-542.32,152.48,4,Maribeth Dona,British Columbia,West,Home Office,Technology,Computer Peripherals,Adesso Programmable 142-Key Keyboard,Small Box,0.79,6/9/2012
1298,9505,6/7/2012,High,5,155.39,0.1,Regular Air,-127.7,32.98,5.5,Maribeth Dona,British Columbia,West,Home Office,Technology,Computer Peripherals,PC Concepts 116 Key Quantum 3000 Keyboard,Small Box,0.75,6/10/2012
1340,9794,3/24/2012,Not Specified,25,135.23,0.1,Regular Air,-45.65,5.68,3.6,Scott Cohen,British Columbia,West,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Preferred Stainless Steel Scissors,Small Pack,0.56,3/25/2012
1400,10148,3/25/2009,Low,27,14357.85,0.02,Delivery Truck,3309.55,500.98,41.44,Christopher Martinez,British Columbia,West,Small Business,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,Jumbo Box,0.66,3/25/2009
1534,11045,3/25/2012,Medium,35,710.86,0.04,Regular Air,196.22,19.98,5.97,Eugene Moren,British Columbia,West,Home Office,Office Supplies,Paper,Xerox 1936,Small Box,0.38,3/26/2012
1537,11074,6/9/2011,High,21,114.53,0.07,Regular Air,-39.23,5.68,3.6,Cynthia Delaney,British Columbia,West,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Preferred Stainless Steel Scissors,Small Pack,0.56,6/11/2011
1538,11074,6/9/2011,High,44,7164.7435,0.07,Regular Air,1609.29,205.99,5.99,Cynthia Delaney,British Columbia,West,Corporate,Technology,Telephones and Communication,3285,Small Box,0.59,6/10/2011
1732,12449,1/31/2010,Medium,36,1400.1,0.03,Regular Air,88.68,39.98,4,Anthony Rawles,British Columbia,West,Small Business,Technology,Computer Peripherals,Microsoft Natural Keyboard Elite,Small Box,0.7,2/2/2010
2051,14661,1/24/2010,Not Specified,38,1325.06,0.06,Regular Air,-180.23,35.77,9.02,Lauren Leatherbury,British Columbia,West,Home Office,Technology,Computer Peripherals,"IBM Numeric Access II Keypad, 17-Key, Black",Small Box,0.75,1/25/2010
2143,15303,9/13/2010,Critical,21,101.13,0.02,Regular Air,-74.41,4.54,5.83,Fred Harton,British Columbia,West,Home Office,Office Supplies,Binders and Binder Accessories,"Avery® Durable Plastic 1"" Binders",Small Box,0.36,9/14/2010
2144,15303,9/13/2010,Critical,18,526.45,0.02,Regular Air,-108.14,28.48,8.99,Fred Harton,British Columbia,West,Home Office,Technology,Computer Peripherals,"Imation IBM Formatted Diskettes, 100/Pack",Small Pack,0.7,9/15/2010
2171,15622,8/25/2011,High,34,8581.25,0,Delivery Truck,1464.23,240.98,60.2,Cathy Armstrong,British Columbia,West,Consumer,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",Jumbo Box,0.56,8/26/2011
2172,15622,8/25/2011,High,21,135.99,0.09,Regular Air,-129.24,6.48,9.68,Cathy Armstrong,British Columbia,West,Consumer,Office Supplies,Paper,Xerox 1993,Small Box,0.36,8/26/2011
2189,15778,5/6/2010,High,9,43.23,0,Regular Air,-29.53,3.98,5.26,Barry Blumstein,British Columbia,West,Small Business,Office Supplies,Binders and Binder Accessories,Ibico Presentation Index for Binding Systems,Small Box,0.38,5/8/2010
2239,16164,1/3/2012,Low,22,3353.54,0.07,Regular Air,1189.96,162.93,19.99,Eva Jacobs,British Columbia,West,Home Office,Office Supplies,Envelopes,Multimedia Mailers,Small Box,0.39,1/12/2012
2240,16164,1/3/2012,Low,26,69.38,0.08,Regular Air,-70.73,2.52,4.28,Eva Jacobs,British Columbia,West,Home Office,Office Supplies,Pens & Art Supplies,"Binney & Smith inkTank™ Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Wrap Bag,0.44,1/10/2012
2245,16166,1/31/2010,Critical,36,78.51,0.09,Regular Air,-10.06,2.18,1.38,Anthony Rawles,British Columbia,West,Small Business,Office Supplies,Rubber Bands,Advantus Push Pins,Wrap Bag,0.44,2/1/2010
2324,16768,7/25/2009,High,9,101.47,0.03,Regular Air,-18.64,10.89,4.5,Andrew Allen,British Columbia,West,Corporate,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,Small Box,0.59,7/26/2009
2390,17313,5/7/2009,High,27,130.49,0.07,Express Air,47.09,4.76,0.88,Scott Cohen,British Columbia,West,Consumer,Office Supplies,Paper,Wirebound Voice Message Log Book,Wrap Bag,0.39,5/9/2009
2409,17447,5/18/2012,Low,42,861.41,0.01,Regular Air,128,18.97,9.54,Carol Darley,British Columbia,West,Home Office,Office Supplies,Paper,Xerox 1939,Small Box,0.37,5/20/2012
2493,18145,9/4/2010,Medium,21,361.98,0,Regular Air,-55.61,15.99,9.4,Lauren Leatherbury,British Columbia,West,Corporate,Technology,Office Machines,"AT&T Black Trimline Phone, Model 210",Small Box,0.49,9/5/2010
2509,18215,9/19/2010,Medium,29,965.82,0.09,Regular Air,169.15,34.99,5.5,Eugene Moren,British Columbia,West,Home Office,Technology,Computer Peripherals,Logitech Cordless Keyboard,Small Box,0.49,9/20/2010
2581,18598,8/6/2010,Critical,24,349.65,0.1,Express Air,28.55,14.48,6.46,Fred Harton,British Columbia,West,Home Office,Office Supplies,Binders and Binder Accessories,"GBC White Gloss Covers, Plain Front",Small Box,0.38,8/9/2010
2582,18598,8/6/2010,Critical,46,4814.12,0.03,Regular Air,855.14,102.3,21.26,Fred Harton,British Columbia,West,Home Office,Furniture,Office Furnishings,Luxo Professional Combination Clamp-On Lamps,Large Box,0.59,8/8/2010
2664,19234,1/24/2009,High,24,359.65,0.01,Regular Air,-11.15,14.42,6.75,Cynthia Delaney,British Columbia,West,Corporate,Office Supplies,Appliances,Holmes Odor Grabber,Medium Box,0.52,1/24/2009
2701,19555,2/11/2010,Low,36,246.24,0.08,Regular Air,-118.9,6.68,7.3,Carol Darley,British Columbia,West,Small Business,Office Supplies,Paper,Xerox 1959,Small Box,0.37,2/15/2010
2702,19555,2/11/2010,Low,8,78.67,0,Regular Air,14.1,9.11,2.15,Carol Darley,British Columbia,West,Small Business,Office Supplies,Paper,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",Wrap Bag,0.4,2/18/2010
2751,19843,7/29/2010,Medium,33,4416.651,0.02,Regular Air,1020.41,155.99,8.99,Eugene Moren,British Columbia,West,Home Office,Technology,Telephones and Communication,LX 788,Small Box,0.58,7/29/2010
2862,20646,3/30/2011,Medium,41,1204.0845,0.04,Regular Air,341.96,35.99,1.1,Lauren Leatherbury,British Columbia,West,Corporate,Technology,Telephones and Communication,Accessory35,Small Box,0.55,4/1/2011
2928,21222,2/3/2009,Not Specified,36,181.39,0.1,Regular Air,-32.4,5.08,3.63,Carol Darley,British Columbia,West,Home Office,Furniture,Office Furnishings,"Master Caster Door Stop, Gray",Wrap Bag,0.51,2/5/2009
2929,21222,2/3/2009,Not Specified,26,846.0815,0.02,Regular Air,-120.93,35.99,5,Carol Darley,British Columbia,West,Home Office,Technology,Telephones and Communication,Accessory27,Small Box,0.85,2/5/2009
3166,22755,3/30/2009,Medium,35,187.84,0,Regular Air,-95.05,4.91,5.68,Fred Harton,British Columbia,West,Home Office,Office Supplies,Binders and Binder Accessories,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Small Box,0.36,3/31/2009
3167,22755,3/30/2009,Medium,45,240.6,0.04,Regular Air,3.45,5.34,2.99,Fred Harton,British Columbia,West,Home Office,Office Supplies,Binders and Binder Accessories,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Small Box,0.38,4/1/2009
3168,22755,3/30/2009,Medium,5,236.878,0.06,Regular Air,-275.25,55.99,5,Fred Harton,British Columbia,West,Home Office,Technology,Telephones and Communication,Accessory6,Small Pack,0.8,4/1/2009
3222,23136,9/25/2009,Not Specified,41,9312.52,0.01,Regular Air,3039.37,218.08,18.06,Barry Blumstein,British Columbia,West,Small Business,Furniture,Chairs & Chairmats,"Lifetime Advantage™ Folding Chairs, 4/Carton",Large Box,0.57,9/26/2009
3223,23136,9/25/2009,Not Specified,43,220.47,0.04,Regular Air,-135.16,4.98,4.62,Barry Blumstein,British Columbia,West,Small Business,Technology,Computer Peripherals,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Small Pack,0.64,9/26/2009
3316,23685,6/29/2012,Not Specified,46,7928.562,0.08,Regular Air,2229.48,205.99,5,Cynthia Delaney,British Columbia,West,Corporate,Technology,Telephones and Communication,Phone 918,Small Box,0.59,6/30/2012
3319,23745,12/5/2012,Low,12,715.8,0.06,Regular Air,-279.12,55.5,52.2,Duane Noonan,British Columbia,West,Corporate,Furniture,Office Furnishings,Eldon Cleatmat® Chair Mats for Medium Pile Carpets,Medium Box,0.72,12/5/2012
3320,23745,12/5/2012,Low,47,10941.23,0,Delivery Truck,1687.07,227.55,32.48,Duane Noonan,British Columbia,West,Corporate,Furniture,Tables,Hon Rectangular Conference Tables,Jumbo Box,0.68,12/9/2012
3585,25571,8/18/2012,Critical,42,3749,0.08,Regular Air,-1032.13,89.83,35,Cathy Armstrong,British Columbia,West,Consumer,Office Supplies,Storage & Organization,Fellowes Officeware™ Wire Shelving,Large Box,0.83,8/20/2012
3645,26053,1/24/2012,Low,48,878.75,0.07,Express Air,70.46,18.97,9.03,Cynthia Delaney,British Columbia,West,Corporate,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,Small Box,0.37,1/24/2012
3670,26277,6/27/2011,Medium,17,877.81,0.02,Regular Air,-44.4,49.99,19.99,Art Miller,British Columbia,West,Corporate,Technology,Computer Peripherals,US Robotics 56K V.92 Internal PCI Faxmodem,Small Box,0.45,6/28/2011
3692,26374,11/5/2009,Not Specified,5,90.9415,0.05,Regular Air,-109.42,20.99,3.3,Art Miller,British Columbia,West,Corporate,Technology,Telephones and Communication,Accessory39,Small Pack,0.81,11/6/2009
3771,26944,11/7/2009,Critical,6,453.87,0.02,Regular Air,-217.69,73.98,14.52,Eva Jacobs,British Columbia,West,Home Office,Technology,Computer Peripherals,Keytronic French Keyboard,Small Box,0.65,11/10/2009
3791,27013,7/5/2009,Low,28,2232.15,0.05,Regular Air,-746.44,80.98,35,Fred Harton,British Columbia,West,Home Office,Office Supplies,Storage & Organization,Carina Double Wide Media Storage Towers in Natural & Black,Large Box,0.81,7/9/2009
3792,27013,7/5/2009,Low,26,7007.19,0.05,Regular Air,-274.95,279.48,35,Fred Harton,British Columbia,West,Home Office,Office Supplies,Storage & Organization,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Large Box,0.8,7/5/2009
3913,27904,9/3/2011,High,8,460.5895,0.02,Regular Air,-171.2,65.99,8.99,Anthony O'Donnell,British Columbia,West,Consumer,Technology,Telephones and Communication,Talkabout T8367,Small Box,0.56,9/4/2011
3925,27974,10/7/2010,High,31,813.41,0.09,Express Air,284.65,28.48,1.99,Art Foster,British Columbia,West,Home Office,Technology,Computer Peripherals,"Memorex 4.7GB DVD+RW, 3/Pack",Small Pack,0.4,10/9/2010
4192,29767,2/5/2011,High,48,4153.06,0.06,Regular Air,1499.41,90.24,0.99,Eva Jacobs,British Columbia,West,Home Office,Office Supplies,Appliances,Kensington 6 Outlet MasterPiece® HOMEOFFICE Power Control Center,Small Box,0.56,2/6/2011
4196,29826,9/24/2009,Critical,9,157.63,0.06,Regular Air,-78.13,17.98,4,Cathy Armstrong,British Columbia,West,Consumer,Technology,Computer Peripherals,"Belkin 107-key enhanced keyboard, USB/PS/2 interface",Small Box,0.79,9/25/2009
4290,30566,7/1/2011,Low,34,225.45,0.02,Regular Air,-193.39,6.48,9.54,Barry Blumstein,British Columbia,West,Small Business,Office Supplies,Paper,Xerox 1905,Small Box,0.37,7/3/2011
4329,30852,5/14/2009,Critical,35,2827.1425,0.01,Regular Air,713.88,95.99,4.9,Andrew Allen,British Columbia,West,Corporate,Technology,Telephones and Communication,T60,Small Box,0.56,5/15/2009
4379,31204,8/21/2010,Low,14,215.52,0.02,Regular Air,75.83,14.34,5,Christopher Martinez,British Columbia,West,Small Business,Furniture,Office Furnishings,Nu-Dell Leatherette Frames,Small Pack,0.49,8/26/2010
4380,31204,8/21/2010,Low,8,10.46,0,Regular Air,-0.89,1.14,0.7,Christopher Martinez,British Columbia,West,Small Business,Office Supplies,Rubber Bands,OIC Thumb-Tacks,Wrap Bag,0.38,8/21/2010
4567,32513,2/2/2012,Low,23,3982.21,0.03,Regular Air,1413.94,165.98,19.99,Andrew Allen,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,GBC DocuBind P100 Manual Binding Machine,Small Box,0.4,2/7/2012
4568,32513,2/2/2012,Low,40,66.55,0.01,Regular Air,-15.13,1.6,1.29,Andrew Allen,British Columbia,West,Corporate,Office Supplies,Pens & Art Supplies,Sanford Pocket Accent® Highlighters,Wrap Bag,0.42,2/7/2012
4589,32641,3/21/2010,High,18,167.53,0.05,Regular Air,-9.57,8.85,5.6,Fred Harton,British Columbia,West,Home Office,Office Supplies,Binders and Binder Accessories,GBC Standard Plastic Binding Systems Combs,Small Box,0.36,3/22/2010
4741,33729,9/19/2012,Not Specified,26,6995.56,0.07,Regular Air,-286.58,279.48,35,Anthony Rawles,British Columbia,West,Small Business,Office Supplies,Storage & Organization,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Large Box,0.8,9/20/2012
4796,34083,2/5/2012,Not Specified,29,1415.148,0.02,Express Air,-64.94,55.99,5,Barry Blumstein,British Columbia,West,Small Business,Technology,Telephones and Communication,Accessory6,Small Pack,0.8,2/5/2012
4824,34275,7/1/2009,Low,3,6041.01,0.04,Delivery Truck,-4793,2036.48,14.7,Greg Matthias,British Columbia,West,Small Business,Technology,Office Machines,Lexmark 4227 Plus Dot Matrix Printer,Jumbo Drum,0.55,7/6/2009
4854,34532,12/11/2012,Low,41,1234.36,0.04,Express Air,-84.77,30.98,19.51,Carol Darley,British Columbia,West,Small Business,Office Supplies,Envelopes,Staples Colored Interoffice Envelopes,Small Box,0.36,12/18/2012
4942,35139,1/18/2010,High,3,10380.34,0.05,Delivery Truck,-8389.47,3502.14,8.73,Lauren Leatherbury,British Columbia,West,Home Office,Technology,Office Machines,Okidata Pacemark 4410N Wide Format Dot Matrix Printer,Jumbo Box,0.57,1/19/2010
4943,35139,1/18/2010,High,25,854.9,0.05,Regular Air,76.87,34.58,8.99,Lauren Leatherbury,British Columbia,West,Home Office,Office Supplies,Pens & Art Supplies,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Small Pack,0.56,1/20/2010
4944,35139,1/18/2010,High,32,389.98,0.07,Regular Air,-14.98,12.21,4.81,Lauren Leatherbury,British Columbia,West,Home Office,Office Supplies,Storage & Organization,Portable Personal File Box,Small Box,0.58,1/20/2010
4952,35239,11/12/2011,Critical,21,109.29,0.08,Regular Air,-77.08,5.28,6.26,Barry Blumstein,British Columbia,West,Small Business,Office Supplies,Paper,Xerox 1928,Small Box,0.4,11/13/2011
4953,35239,11/12/2011,Critical,38,2257.88,0.01,Regular Air,474.98,59.76,9.71,Barry Blumstein,British Columbia,West,Small Business,Office Supplies,Storage & Organization,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",Small Box,0.57,11/14/2011
5032,35875,6/14/2011,High,31,348.92,0.06,Regular Air,28.47,10.98,3.37,Cynthia Delaney,British Columbia,West,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Fiskars® Softgrip Scissors,Small Pack,0.57,6/14/2011
5217,37125,1/14/2010,High,46,72.18,0,Regular Air,11.83,1.48,0.7,Sanjit Jacobs,British Columbia,West,Consumer,Office Supplies,Rubber Bands,Binder Clips by OIC,Wrap Bag,0.37,1/15/2010
5222,37158,9/22/2012,Low,25,172.04,0.05,Regular Air,-85.11,6.48,7.37,Anthony O'Donnell,British Columbia,West,Consumer,Office Supplies,Paper,Xerox 210,Small Box,0.37,9/27/2012
5252,37380,4/1/2011,Critical,29,737.38,0.08,Regular Air,90.04,26.64,5.3,Fred Harton,British Columbia,West,Home Office,Furniture,Chairs & Chairmats,SAFCO Optional Arm Kit for Workspace® Cribbage Stacking Chair,Medium Box,,4/2/2011
5253,37380,4/1/2011,Critical,47,507.18,0,Regular Air,74.73,9.99,4.78,Fred Harton,British Columbia,West,Home Office,Office Supplies,Paper,Xerox 1896,Small Box,0.4,4/2/2011
5254,37380,4/1/2011,Critical,42,151.19,0.07,Regular Air,27.37,3.55,1.43,Fred Harton,British Columbia,West,Home Office,Office Supplies,Rubber Bands,"Acco Clips to Go™ Binder Clips, 24 Clips in Two Sizes",Wrap Bag,0.38,4/2/2011
5264,37445,2/18/2012,High,37,2180.23,0.05,Regular Air,660.25,60.22,3.5,Anthony O'Donnell,British Columbia,West,Corporate,Office Supplies,Appliances,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Small Box,0.57,2/19/2012
